,Timestamp,Milliseconds,X,Y,Z
402,2019-04-26 13:20:17,8040,6.063843,-12.689819,-4.130005
403,2019-04-26 13:20:17,8061,6.3152313,-13.915649,-2.6575775
404,2019-04-26 13:20:17,8081,3.463745,-11.139572,-0.5159607
405,2019-04-26 13:20:17,8100,1.2179718,-8.339554,-0.3902588
406,2019-04-26 13:20:17,8120,-0.63752747,-11.420883,1.1731567
407,2019-04-26 13:20:17,8141,0.28303528,-15.979446,2.2349854
408,2019-04-26 13:20:17,8161,2.2319183,-16.458298,0.16877747
409,2019-04-26 13:20:17,8180,1.8895569,-13.451172,-0.070632935
410,2019-04-26 13:20:17,8201,0.4805603,-11.707001,0.49798584
411,2019-04-26 13:20:17,8220,0.18128967,-10.691849,0.4632721
412,2019-04-26 13:20:17,8241,1.0886841,-8.851913,0.077804565
413,2019-04-26 13:20:17,8261,2.7502594,-7.31723,1.8590851
414,2019-04-26 13:20:17,8280,4.92659,-7.8798676,-1.9105835
415,2019-04-26 13:20:17,8301,2.0200348,-7.932541,-0.94451904
416,2019-04-26 13:20:17,8321,0.6565399,-7.933731,-0.3782959
417,2019-04-26 13:20:17,8340,0.69844055,-7.0454865,0.33039856
418,2019-04-26 13:20:17,8361,0.13220215,-4.7805786,-0.8379822
419,2019-04-26 13:20:17,8381,-0.86138916,-3.0459747,-1.7609406
420,2019-04-26 13:20:17,8401,-0.8937073,-2.8280945,-1.861496
421,2019-04-26 13:20:17,8420,-0.6698456,-3.2650452,-1.7298126
422,2019-04-26 13:20:17,8441,-0.40170288,-4.137726,-1.7453766
423,2019-04-26 13:20:17,8461,0.28903198,-6.26976,-2.5641937
424,2019-04-26 13:20:18,8480,2.3193054,-9.863464,-4.8410797
425,2019-04-26 13:20:18,8501,5.3898773,-12.722137,-7.4735107
426,2019-04-26 13:20:18,8521,7.281296,-12.129578,-7.5393524
427,2019-04-26 13:20:18,8540,5.681961,-7.058655,-5.4085083
428,2019-04-26 13:20:18,8561,3.309311,-4.450165,-4.217392
429,2019-04-26 13:20:18,8581,1.3209229,-14.893677,-4.402939
430,2019-04-26 13:20:18,8600,6.4229736,-32.535355,8.331818
431,2019-04-26 13:20:18,8621,2.4988708,-12.694611,0.6943054
432,2019-04-26 13:20:18,8641,-3.9427185,1.7962952,-1.1121216
433,2019-04-26 13:20:18,8660,-3.7404175,0.5549011,0.63446045
434,2019-04-26 13:20:18,8681,0.9115143,-8.446091,0.044281006
435,2019-04-26 13:20:18,8701,3.7749786,-17.948685,-2.5737762
436,2019-04-26 13:20:18,8720,8.956039,-20.192047,1.5430603
437,2019-04-26 13:20:18,8741,2.2307281,-8.753754,-2.5402527
438,2019-04-26 13:20:18,8760,-1.9986267,-5.450943,-3.8618622
439,2019-04-26 13:20:18,8781,1.0324249,-6.545105,-3.039444
440,2019-04-26 13:20:18,8801,2.478531,-7.2525787,-0.3531494
441,2019-04-26 13:20:18,8821,3.36557,-7.055069,-0.23223877
442,2019-04-26 13:20:18,8840,4.6823883,-6.288925,-2.9652252
443,2019-04-26 13:20:18,8861,2.6904144,-5.382721,-5.8322754
444,2019-04-26 13:20:18,8881,1.5052795,-6.027954,-5.2265472
445,2019-04-26 13:20:18,8900,2.7251282,-5.462921,-4.2114105
446,2019-04-26 13:20:18,8921,3.5259857,-4.21315,-1.8208008
447,2019-04-26 13:20:18,8941,2.0080566,-2.628189,-0.6356659
448,2019-04-26 13:20:18,8960,1.2323456,-2.279831,-1.3778687
449,2019-04-26 13:20:18,8980,1.471756,-4.0814667,-1.6723633
450,2019-04-26 13:20:18,9001,1.708786,-7.3866577,-1.3874512
451,2019-04-26 13:20:18,9021,1.7925873,-9.03746,-0.104156494
452,2019-04-26 13:20:18,9040,3.427826,-6.802475,-0.101760864
453,2019-04-26 13:20:18,9061,3.6026,-5.4126434,-2.4672394
454,2019-04-26 13:20:18,9081,3.9844818,-7.0454865,-2.1954956
455,2019-04-26 13:20:18,9100,3.9270172,-9.594116,-2.7485504
456,2019-04-26 13:20:18,9121,4.902649,-15.001419,-2.9903717
457,2019-04-26 13:20:18,9141,4.739853,-19.70723,-3.3961792
458,2019-04-26 13:20:18,9160,5.97406,-28.02707,-5.570114
459,2019-04-26 13:20:18,9180,-1.4659271,-18.18332,-7.850601
460,2019-04-26 13:20:18,9200,-2.185379,-12.033813,-4.8075714
461,2019-04-26 13:20:18,9221,0.47937012,-9.861069,-4.5561676
462,2019-04-26 13:20:18,9240,4.9804688,-8.572983,-1.9117737
463,2019-04-26 13:20:18,9261,6.3152313,-9.592911,-3.7253876
464,2019-04-26 13:20:18,9280,5.8603363,-10.526657,-4.862625
465,2019-04-26 13:20:18,9301,3.2315063,-9.577362,-4.332321
466,2019-04-26 13:20:18,9320,1.269455,-8.080978,-2.2026672
467,2019-04-26 13:20:18,9341,0.8744049,-6.722275,-0.98521423
468,2019-04-26 13:20:18,9360,0.77145386,-5.6616364,-0.5782013
469,2019-04-26 13:20:18,9381,0.491333,-4.545944,-1.0474701
470,2019-04-26 13:20:18,9400,0.1441803,-3.9270325,-2.4121704
471,2019-04-26 13:20:18,9421,-0.26164246,-4.0419617,-3.465622
472,2019-04-26 13:20:18,9440,0.3500824,-3.7845917,-2.8036194
473,2019-04-26 13:20:18,9463,0.9210968,-3.7319183,-2.4456787
474,2019-04-26 13:20:19,9480,1.6740723,-4.8092957,-2.2984467
475,2019-04-26 13:20:19,9500,3.930603,-8.132462,-2.3008423
476,2019-04-26 13:20:19,9521,3.7067566,-10.111267,-1.8495331
477,2019-04-26 13:20:19,9541,0.1729126,-9.120056,-1.8267822
478,2019-04-26 13:20:19,9560,-1.1522827,-5.640091,-1.154007
479,2019-04-26 13:20:19,9581,0.88757324,-0.8217621,-0.99360657
480,2019-04-26 13:20:19,9600,3.2410736,2.728836,0.59495544
481,2019-04-26 13:20:19,9620,5.5490875,3.8996124,1.9129639
482,2019-04-26 13:20:19,9641,6.4541016,2.419983,1.7752991
483,2019-04-26 13:20:19,9661,3.194397,-1.5747375,-2.8467102
